first_name,last_name,dob,company_name,last_active,score,member_since,state,source
Lisa,Ellison,1978/10/01,Scott and Sons,2018/05/29,51,2001,ME,Softball
Jessica,Morales,1962/04/30,"Alvarez, Schaefer and Robertson",2018/06/30,50,1974,NE,Softball
Scott,King,1980/01/13,Rivera-Morrow,2018/10/04,94,2015,KY,Softball
Ryan,Goodwin,1974/01/22,Keller Group,2018/07/29,67,1990,MI,Softball
Keith,Sexton,1977/07/14,Pearson Group,2018/03/10,37,1996,NV,Softball
Anthony,Payne,1976/03/26,"Smith, Torres and Matthews",2018/01/16,51,1996,MS,Softball
John,Morales,1979/07/25,Mcdonald Inc,2018/05/04,98,1998,WA,Softball
David,Rivas,1979/04/11,"Alvarez, Schaefer and Robertson",2018/05/01,64,2001,VT,Softball
Brooke,Brown,1961/11/27,Parker Group,2018/02/17,94,2002,MD,Softball
Mike,Nelson,1964/08/18,Taylor-Alvarez,2018/02/27,98,1996,KY,Softball
Noah,Smith,1978/02/09,"Brown, Vasquez and Sanchez",2018/12/05,38,1996,NY,Softball
Rebecca,Willis,1972/12/29,Williams-Stephenson,2018/01/11,63,1986,ND,Softball
Rachel,Golden,1975/03/29,"Alvarez, Schaefer and Robertson",2018/02/10,48,2014,TN,Softball
Karla,Aguilar,1962/11/12,"Martin, Mcknight and Clark",2018/05/15,67,1986,MO,Softball
Carolyn,Hernandez,1991/11/11,Keller Group,2018/06/04,33,2010,UT,Softball
Alexis,Casey,1974/12/20,Scott and Sons,2019/01/01,91,2014,NJ,Softball
Andrew,Velazquez,1972/04/22,Rivera-Morrow,2018/09/27,79,1992,MN,Softball
Vicki,Dixon,1962/11/18,Williams-Stephenson,2018/10/14,64,1979,MT,Softball
Jordan,Barrett,1983/01/17,"Alvarez, Schaefer and Robertson",2018/07/06,50,2001,OR,Softball
Nicole,Moore,1976/11/14,Rivera-Morrow,2018/05/11,65,2007,ND,Softball
Stephanie,Williams,1979/02/22,Taylor-Alvarez,2018/08/09,81,1995,MA,Softball
Dawn,Hernandez,1981/05/22,"Mullen, Huffman and Vasquez",2018/09/26,96,2005,OH,Softball
Cody,Nichols,1959/10/12,"Mullen, Huffman and Vasquez",2018/09/23,73,2000,SD,Softball
Melissa,Baker,1960/06/13,"Martin, Mcknight and Clark",2018/11/28,48,2018,OR,Softball
Emily,Cruz,1980/06/11,"Kelley, Gilbert and Jackson",2018/05/16,94,2012,NV,Softball
David,Brady,1962/04/14,"Smith, Torres and Matthews",2018/11/25,54,1997,NH,Softball
Kim,Clay MD,1960/03/19,Mcdonald Inc,2018/07/12,41,2006,MO,Softball
John,Sanders,1964/11/07,"Mullen, Huffman and Vasquez",2018/02/18,62,2006,VT,Softball
Tiffany,Winters,1984/11/14,,2018/07/21,57,2015,CO,Softball
Rebecca,Martin,1969/04/11,Mcdonald Inc,2018/02/03,52,1987,OR,Softball
Audrey,Warner,1975/08/10,Taylor-Alvarez,2018/08/26,30,2008,TN,Softball
Elizabeth,Valdez,1968/01/13,Williams-Stephenson,2018/07/19,97,1998,ID,Softball
Angela,Hernandez,1975/02/17,"Brown, Vasquez and Sanchez",2018/12/17,62,2009,NC,Softball
Roger,Dickerson,1991/09/22,Bruce Inc,2018/04/24,77,2013,VT,Softball
Donna,Gonzales,1968/01/06,"Alvarez, Schaefer and Robertson",2018/04/11,75,2018,ID,Softball
Maria,Davies,1978/07/24,"Brown, Vasquez and Sanchez",2018/07/02,46,2009,UT,Softball
Rachel,Jenkins,1983/01/04,Mcdonald Inc,2018/11/23,42,1996,MT,Softball
Anthony,Shelton,1978/03/09,Hunter Ltd,2018/04/19,36,2009,NE,Softball
Brandy,Smith,1960/12/10,Peterson and Sons,2018/08/14,82,2014,WV,Softball
Michelle,Arroyo,1987/11/03,Williams-Stephenson,2018/10/02,38,2005,UT,Softball
Robert,Green,1965/07/22,Rivera-Morrow,2018/06/30,79,2011,SD,Softball
Mr.,Jaime Woods,1959/03/25,Keller Group,2018/05/27,77,2017,MA,Softball
Caleb,Jennings,1968/10/02,Mcdonald Inc,2018/01/10,90,1993,HI,Softball
John,Lee,1961/04/19,Mcdonald Inc,2018/12/20,82,1991,WV,Softball
Kathryn,Brown,1997/03/14,"Martin, Mcknight and Clark",2018/12/28,85,2016,TX,Softball
Meredith,Wu,1988/10/07,Mcdonald Inc,2018/11/05,88,2004,NV,Softball
Cindy,Combs,1975/02/24,Hunter Ltd,2018/05/05,51,1997,TN,Softball
Kelly,Jackson,1960/04/03,Rivera Ltd,2018/07/17,69,1990,NV,Softball
Scott,Wallace,1986/11/11,Williams-Stephenson,2018/02/24,34,2003,VA,Softball
Terri,Gilbert,1964/07/04,Bruce Inc,2018/08/14,38,1979,WV,Softball
James,Benson,1972/05/15,"Alvarez, Schaefer and Robertson",2018/10/02,59,2000,UT,Softball
David,Martin,1971/07/21,"Smith, Torres and Matthews",2018/12/08,59,1989,MT,Softball
Brian,Forbes,1972/06/22,"Mullen, Huffman and Vasquez",2018/08/03,59,2013,DE,Softball
Brent,Wilson,1983/07/07,"Hopkins, Barnes and Ward",2018/10/16,99,1998,LA,Softball
Susan,Parsons,1976/08/25,"Jackson, Carlson and Contreras",2018/11/27,62,2008,LA,Softball
Matthew,Macias,1998/11/06,Rivera-Morrow,2018/05/14,79,2018,KS,Softball
James,Ferguson,1969/03/23,Mcdonald Inc,2018/09/02,68,2000,ND,Softball
Ruben,Frazier,1963/08/01,"Alvarez, Schaefer and Robertson",2018/05/18,56,2013,OR,Softball
Katherine,Jackson,1962/08/21,Mcdonald Inc,2018/05/17,71,1979,WI,Softball
Bailey,Ramirez,1966/10/13,,2018/06/28,38,2006,VA,Softball
William,Figueroa,1963/12/01,Williams-Stephenson,2018/10/31,69,1994,IL,Softball
Natasha,Obrien,1986/08/20,Scott and Sons,2019/01/06,86,2010,LA,Softball
Jenny,Greene,1985/07/26,"Brown, Vasquez and Sanchez",2018/07/03,80,2015,ND,Softball
Kyle,Cole,1969/03/14,"Alvarez, Schaefer and Robertson",2018/04/01,52,2007,TX,Softball
Kathleen,Howell,1980/01/22,"Mullen, Huffman and Vasquez",2018/06/09,32,2006,SD,Softball
David,Smith,1971/04/29,,2018/03/06,32,1991,ME,Softball
Richard,Randall,1962/12/12,"Brown, Vasquez and Sanchez",2018/05/25,33,2001,MA,Softball
Melanie,Bell,1989/04/05,Taylor-Alvarez,2018/02/01,65,2013,GA,Softball
Crystal,Dominguez,1989/09/06,Rivera Ltd,2018/10/05,35,2003,NC,Softball
Brenda,Kline,1971/03/06,Peterson and Sons,2018/11/07,88,2010,HI,Softball
Maria,White,1970/09/25,Parker Group,2018/05/25,69,2012,ID,Softball
Maxwell,Hunt,1980/05/30,"Hopkins, Barnes and Ward",2018/06/27,89,2005,MS,Softball
Joseph,Miller,1960/04/21,"Alvarez, Schaefer and Robertson",2018/12/09,31,1984,CO,Softball
Michael,Rowland,1973/12/25,"Alvarez, Schaefer and Robertson",2018/08/04,41,1994,GA,Softball
Larry,Gutierrez,1990/12/08,Rivera Ltd,2018/03/19,90,2017,SC,Softball
Heather,Bryan,1974/05/17,Rivera-Morrow,2018/11/25,54,1995,AL,Softball
Shelly,Wright,1960/05/01,"Smith, Torres and Matthews",2019/01/02,36,1981,DE,Softball
Brenda,Dixon,1976/11/02,"Hopkins, Barnes and Ward",2018/11/10,99,2012,AR,Softball
Christopher,Cook,1977/09/13,"Hopkins, Barnes and Ward",2018/01/21,70,2016,WA,Softball
Matthew,Kelley,1979/02/09,Parker Group,2018/10/20,50,2018,NH,Softball
Holly,Williams,1959/02/08,Rivera Ltd,2018/05/03,81,2009,WY,Softball
Eric,Campos,1962/05/05,"Martin, Mcknight and Clark",2018/01/09,88,2000,OR,Softball
Chase,Hoover,1989/05/18,,2018/10/11,75,2010,TN,Softball
James,Freeman,1973/05/01,Bruce Inc,2018/04/16,54,2010,MA,Softball
Susan,Meadows,1976/04/12,"Kelley, Gilbert and Jackson",2018/04/26,75,2017,SD,Softball
Luke,Martin,1972/04/05,"Martin, Mcknight and Clark",2018/08/11,58,2015,NV,Softball
Morgan,Watson,1993/07/14,"Hopkins, Barnes and Ward",2018/12/27,82,2011,CO,Softball
Michelle,Houston,1962/12/17,Peterson and Sons,2018/12/17,55,2016,KS,Softball
Jared,Fitzpatrick,1964/09/28,"Smith, Torres and Matthews",2018/10/13,60,1994,NE,Softball
Daniel,Carr,1962/04/22,"Martin, Mcknight and Clark",2018/02/18,92,2018,TX,Softball
Kevin,Cole,1973/07/10,Taylor-Alvarez,2018/03/22,77,2018,GA,Softball
Kimberly,Weaver,1979/12/09,"Hopkins, Barnes and Ward",2018/12/04,82,2001,OK,Softball
Robert,Smith,1990/01/01,"Martin, Mcknight and Clark",2018/11/14,54,2014,OR,Softball
Jose,Taylor,1973/12/18,"Jackson, Carlson and Contreras",2018/10/29,71,2014,MD,Softball
Christopher,Stokes,1959/05/14,"Brown, Vasquez and Sanchez",2018/07/01,43,2015,WI,Softball
Tony,Hendrix,1972/12/21,"Mullen, Huffman and Vasquez",2018/12/28,90,1999,CO,Softball
Todd,Rogers,1991/07/17,Parker Group,2018/12/21,83,2006,RI,Softball
Kevin,Mays,1964/12/30,Williams-Stephenson,2018/03/29,97,2009,MN,Softball
Thomas,Benjamin,1970/11/11,"Brown, Vasquez and Sanchez",2018/03/31,38,2015,WV,Softball
Kevin,Mendoza,1989/12/30,"Smith, Torres and Matthews",2018/04/12,52,2004,WA,Softball
Matthew,Jensen,1995/07/28,Scott and Sons,2018/05/10,78,2007,WA,Softball
Jeffrey,Jimenez,1959/07/30,"Martin, Mcknight and Clark",2018/03/03,41,1992,RI,Softball
Darlene,Mendoza,1976/10/04,,2018/06/28,99,2018,AK,Softball
Mark,Peterson,1988/12/07,"Mullen, Huffman and Vasquez",2018/06/12,57,2008,FL,Softball
Dawn,Fowler,1993/02/28,Scott and Sons,2018/11/21,45,2012,MD,Softball
William,Murray,1972/04/05,"Mullen, Huffman and Vasquez",2018/08/02,31,1995,ID,Softball
Kelly,Johnson,1970/03/26,"Hopkins, Barnes and Ward",2018/03/19,63,1994,CA,Softball
Christina,Melendez,1965/02/21,Hunter Ltd,2019/01/02,34,1983,NH,Softball
John,Sawyer,1965/05/12,"Mullen, Huffman and Vasquez",2018/09/09,47,2018,MO,Softball
Alexandra,Ramirez,1969/08/27,Taylor-Alvarez,2018/09/26,47,1993,WA,Softball
David,Mendoza,1962/12/06,Pearson Group,2018/07/14,33,1984,NV,Softball
Juan,Wilkerson,1960/08/04,"Hopkins, Barnes and Ward",2018/01/18,87,1972,AR,Softball
Alexander,Thomas,1967/11/02,Bruce Inc,2018/02/14,83,2015,WY,Softball
Terry,Henry,1980/07/17,Scott and Sons,2018/07/11,73,2014,SC,Softball
Taylor,Bailey,1963/06/03,"Hopkins, Barnes and Ward",2018/12/21,65,2001,DE,Softball
Ann,Rodgers,1974/05/04,Rivera-Morrow,2018/02/19,81,1991,CT,Softball
Matthew,Bailey,1960/09/23,"Mullen, Huffman and Vasquez",2018/05/27,73,2006,HI,Softball
Michael,Fernandez,1991/11/15,"Smith, Torres and Matthews",2018/05/11,76,2005,AK,Softball
Debra,Webb,1982/09/09,,2018/04/08,43,2004,MN,Softball
Michael,Aguilar,1983/03/05,Keller Group,2018/03/24,41,2004,PA,Softball
Olivia,Davis,1963/02/28,Bruce Inc,2018/10/01,42,1985,WV,Softball
Marcia,Morton,1970/04/30,Bruce Inc,2018/12/14,33,1993,AR,Softball
Samuel,Chandler,1977/06/17,"Brown, Vasquez and Sanchez",2018/05/16,86,2018,TN,Softball
Paul,Martinez,1998/03/13,,2018/04/18,64,2018,AR,Softball
Kimberly,Jones,1983/06/30,"Kelley, Gilbert and Jackson",2018/06/03,58,1996,MO,Softball
Curtis,Robinson,1961/10/25,"Mullen, Huffman and Vasquez",2018/11/21,97,2006,AR,Softball
Michael,Patel,1979/06/02,"Alvarez, Schaefer and Robertson",2018/06/15,53,1992,IN,Softball
Charles,Mclaughlin,1988/10/03,Taylor-Alvarez,2018/09/29,43,2015,NV,Softball
Edward,Johnson,1971/06/02,Taylor-Alvarez,2018/08/04,65,1998,VT,Softball
Dominique,Miranda,1969/09/29,Rivera-Morrow,2018/01/29,90,2002,ME,Softball
Louis,Sanchez,1984/02/13,Keller Group,2018/10/18,64,2013,TX,Softball
Carolyn,Beck,1963/04/27,"Alvarez, Schaefer and Robertson",2018/09/24,42,1978,WY,Softball
Jesse,Martinez,1975/06/12,Parker Group,2018/03/03,96,1988,NC,Softball
Angela,Cowan,1960/11/01,"Mullen, Huffman and Vasquez",2018/04/15,56,1975,MN,Softball
Edward,Pugh,1996/03/28,Parker Group,2018/12/05,82,2017,IA,Softball
Michael,King,1991/10/01,"Jackson, Carlson and Contreras",2018/06/12,67,2013,MS,Softball
Christopher,Green,1992/12/23,"Mullen, Huffman and Vasquez",2018/03/19,52,2010,IL,Softball
Megan,Hamilton,1961/03/07,"Martin, Mcknight and Clark",2018/10/23,35,1983,ND,Softball
Marcus,Roberts,1964/05/23,Rivera-Morrow,2018/02/01,64,1978,MI,Softball
Jack,Nichols,1979/01/02,Parker Group,2018/02/24,32,2017,RI,Softball
Kyle,Cain,1970/09/25,"Smith, Torres and Matthews",2018/10/26,89,1998,WI,Softball
Meghan,Johnson,1966/06/02,Rivera Ltd,2018/07/27,84,1989,NE,Softball
Bonnie,Vargas,1991/10/26,Williams-Stephenson,2018/09/13,43,2017,MN,Softball
Monica,Small,1959/02/17,"Hopkins, Barnes and Ward",2018/05/30,96,2000,NE,Softball
Amy,Suarez,1984/11/25,Hunter Ltd,2018/11/30,66,2014,HI,Softball
Heidi,Simpson,1967/10/06,Hunter Ltd,2018/04/26,50,2006,WA,Softball
Joshua,Nelson,1996/01/06,,2018/02/07,50,2015,CO,Softball
Savannah,Vargas,1972/10/28,,2018/08/06,86,2010,ID,Softball
Misty,Scott,1971/09/02,"Smith, Torres and Matthews",2018/11/30,72,2002,MN,Softball
Alexandra,Perkins,1963/09/26,Keller Group,2018/05/10,80,1976,MS,Softball
Matthew,Robbins,1972/08/24,Hunter Ltd,2018/03/18,37,2000,ME,Softball
John,Hale,1968/12/14,Hunter Ltd,2018/09/15,44,2012,NC,Softball
Karl,Moreno,1970/02/21,Williams-Stephenson,2018/09/11,55,2003,SD,Softball
Denise,Kim,1975/11/07,"Alvarez, Schaefer and Robertson",2018/10/13,35,1996,NE,Softball
Nicolas,Bryant,1983/11/13,Bruce Inc,2018/03/06,91,2002,MA,Softball
Sarah,Holmes,1982/04/25,,2018/03/10,46,2009,OR,Softball
Amanda,Roach,1970/09/02,Keller Group,2018/10/10,58,2007,VA,Softball
Diane,Lopez,1966/07/26,Parker Group,2018/09/18,85,1979,ND,Softball
Joseph,Perry,1976/06/26,"Brown, Vasquez and Sanchez",2018/11/17,82,2012,MD,Softball
Erica,Herrera,1980/01/14,Rivera-Morrow,2018/01/27,82,2006,VT,Softball
Justin,Williams,1961/07/20,"Martin, Mcknight and Clark",2018/06/28,88,1993,MA,Softball
Keith,Zuniga,1986/12/17,Taylor-Alvarez,2018/09/30,80,2006,OR,Softball
David,Ramirez,1996/08/26,Keller Group,2018/05/25,73,2016,SC,Softball
Christine,Crosby,1960/02/17,Hunter Ltd,2018/03/21,36,2003,CO,Softball
Douglas,Rivera,1980/07/26,Scott and Sons,2018/11/07,42,1998,OH,Softball
Angela,Carlson,1962/04/20,Hunter Ltd,2018/03/22,40,2006,MI,Softball
Christine,Rivas,1980/07/07,Scott and Sons,2018/12/30,30,2000,AK,Softball
Paula,Austin,1982/05/16,"Mullen, Huffman and Vasquez",2018/04/05,87,2013,TX,Softball
Judy,Wolf,1961/12/30,Peterson and Sons,2019/01/07,76,2008,MN,Softball
Matthew,Adkins,1972/04/03,"Kelley, Gilbert and Jackson",2018/03/17,43,1991,OH,Softball
Sherry,Flores,1991/10/19,Rivera-Morrow,2018/11/21,67,2009,NJ,Softball
Jose,Hood,1974/01/12,Bruce Inc,2018/08/08,99,2002,HI,Softball
Madison,Williams,1977/01/27,"Kelley, Gilbert and Jackson",2018/07/29,82,2013,NC,Softball
Amber,Smith,1978/11/21,"Smith, Torres and Matthews",2018/11/19,45,2004,CO,Softball
Julia,Morris,1969/05/22,Mcdonald Inc,2018/04/10,73,1984,ND,Softball
Amber,Donaldson,1980/02/10,Hunter Ltd,2018/08/02,63,2011,MS,Softball
Robert,Frazier,1973/08/07,"Martin, Mcknight and Clark",2018/04/04,56,2007,IN,Softball
Tiffany,Salinas,1976/02/13,Rivera Ltd,2018/04/30,44,2002,NM,Softball
Michael,Mcconnell,1981/07/25,Peterson and Sons,2018/12/06,50,1999,IA,Softball
Chelsea,Long,1970/12/08,"Brown, Vasquez and Sanchez",2018/05/15,34,2007,CO,Softball
Melissa,Torres,1988/05/31,Taylor-Alvarez,2018/07/07,57,2011,ID,Softball
Steven,Garcia,1965/12/12,Hunter Ltd,2018/02/03,90,2015,NV,Softball
Ms.,Kelsey Ellison,1962/10/19,Parker Group,2018/09/30,42,1989,SC,Softball
Jonathan,Valenzuela,1981/09/08,"Hopkins, Barnes and Ward",2018/02/03,49,1996,AR,Softball
Justin,Martinez,1982/08/30,,2018/10/08,61,2003,WI,Softball
Debra,Weber,1963/06/25,Parker Group,2018/06/05,96,1990,SD,Softball
Olivia,Cox,1994/11/20,Pearson Group,2018/03/08,47,2006,AR,Softball
David,Ali,1969/04/27,"Smith, Torres and Matthews",2018/07/07,62,1995,UT,Softball
Joseph,Santiago,1959/09/29,,2018/05/02,77,1987,MD,Softball
Riley,Ashley,1963/07/12,Parker Group,2018/12/08,55,1997,NC,Softball
Nathan,Stone,1986/02/05,Rivera Ltd,2018/08/24,44,2013,NY,Softball
Makayla,Rodriguez,1977/04/11,Keller Group,2018/04/08,35,2004,RI,Softball
Megan,Snow,1972/07/25,Peterson and Sons,2018/01/14,87,2003,GA,Softball
Jasmine,Moore,1961/01/01,Williams-Stephenson,2018/09/07,69,1983,AL,Softball
Carol,Newman,1979/04/11,"Mullen, Huffman and Vasquez",2018/07/23,66,2011,AR,Softball
Gwendolyn,Perry,1979/12/12,"Kelley, Gilbert and Jackson",2018/06/17,81,2005,NH,Softball
William,Christensen DDS,1975/09/25,Williams-Stephenson,2018/08/07,78,1988,UT,Softball
Thomas,Burgess,1978/11/18,Rivera Ltd,2018/11/01,91,1998,HI,Softball
David,Nguyen,1985/01/24,"Smith, Torres and Matthews",2018/09/28,59,2008,ME,Softball
Christy,Burns,1960/12/07,Bruce Inc,2018/01/15,30,1977,OK,Softball
Mark,Haley,1992/10/08,Bruce Inc,2018/10/17,90,2012,TX,Softball
David,Price,1962/02/18,Rivera Ltd,2018/05/05,38,2015,AK,Softball
Cathy,Wilson,1961/11/25,"Martin, Mcknight and Clark",2018/02/07,83,1981,VT,Softball
Donna,Lynch,1975/04/14,Hunter Ltd,2018/06/14,74,2001,AR,Softball
Grace,Davis,1976/04/02,"Mullen, Huffman and Vasquez",2018/08/04,80,1997,AR,Softball
James,Young,1987/10/24,"Hopkins, Barnes and Ward",2018/06/20,35,2004,AL,Softball
Rodney,Anthony,1967/09/22,Parker Group,2018/04/02,93,2000,OR,Softball
Edgar,Mahoney,1968/12/30,"Kelley, Gilbert and Jackson",2018/12/04,74,1991,ND,Softball
Jose,Huerta,1969/10/06,,2018/03/03,73,1984,MO,Softball
Jamie,Mccarthy DDS,1969/08/17,"Jackson, Carlson and Contreras",2018/02/07,74,1999,ME,Softball
Lindsey,Gonzalez,1960/07/08,"Martin, Mcknight and Clark",2018/11/15,55,1972,SD,Softball
David,Pena,1964/12/11,"Mullen, Huffman and Vasquez",2018/11/26,69,2010,SC,Softball
Adam,Nguyen,1973/07/13,Taylor-Alvarez,2018/01/26,93,2005,ND,Softball
Kimberly,Daniels,1964/07/02,Scott and Sons,2019/01/01,63,2016,ME,Softball
Cameron,Caldwell,1968/09/17,Parker Group,2018/03/19,35,2013,AL,Softball
Shawn,Williams,1994/05/09,Rivera Ltd,2018/01/11,90,2009,MD,Softball
Chris,Williams,1997/06/26,,2018/12/27,98,2016,IA,Softball
Brent,Drake,1968/02/09,Hunter Ltd,2018/12/04,92,2007,IN,Softball
Jeffrey,Rush,1997/02/06,Hunter Ltd,2018/01/14,85,2010,MI,Softball
Michael,Landry,1960/06/09,Williams-Stephenson,2018/10/09,34,2018,ND,Softball
Erin,Mcdowell,1983/05/05,,2018/02/20,97,2007,MS,Softball
Michael,Strickland,1962/03/31,Rivera Ltd,2018/12/18,33,2017,OK,Softball
Sydney,Parker,1960/09/06,Scott and Sons,2018/04/11,46,1972,NV,Softball
Jordan,Haynes,1987/04/01,Rivera-Morrow,2018/05/31,85,2015,NE,Softball
Stephanie,Thomas,1982/08/23,Bruce Inc,2018/06/04,50,1998,AR,Softball
Crystal,Mooney,1973/10/06,Keller Group,2018/11/10,36,2016,IA,Softball
Roberta,Henderson,1962/07/09,"Martin, Mcknight and Clark",2018/04/12,60,2000,GA,Softball
Douglas,James,1973/08/24,Peterson and Sons,2018/01/24,46,2015,NY,Softball
Richard,Wilson,1983/10/28,Taylor-Alvarez,2018/03/26,96,1999,HI,Softball
Amy,Cole,1976/02/10,"Brown, Vasquez and Sanchez",2018/01/27,56,1988,OH,Softball
Robin,Torres,1974/10/13,"Martin, Mcknight and Clark",2018/04/02,57,1986,VT,Softball
Joseph,Carey,1984/12/11,"Mullen, Huffman and Vasquez",2018/03/02,68,2009,IL,Softball
Antonio,Farmer,1970/05/27,"Brown, Vasquez and Sanchez",2018/10/26,51,2008,VA,Softball
Sarah,Watkins,1973/11/13,Scott and Sons,2018/06/26,69,1985,MI,Softball
Jill,Martin,1961/09/13,Rivera Ltd,2018/06/29,80,1975,WY,Softball
Jordan,Walker,1975/04/07,"Hopkins, Barnes and Ward",2018/11/19,92,2002,MD,Softball
Lindsay,Stokes,1959/04/16,"Brown, Vasquez and Sanchez",2018/04/11,75,2009,NH,Softball
Mark,Saunders,1973/05/03,Hunter Ltd,2018/04/01,45,1994,MT,Softball
Amanda,Torres,1966/03/26,,2019/01/07,80,1980,GA,Softball
Debra,Herrera,1971/02/13,Rivera-Morrow,2018/07/29,85,2015,CO,Softball
Fernando,Irwin,1991/03/31,Mcdonald Inc,2018/06/29,72,2005,MA,Softball
Ethan,Smith,1979/09/04,Peterson and Sons,2018/08/07,90,2005,VT,Softball
Michael,Brown,1965/11/14,"Brown, Vasquez and Sanchez",2018/08/12,78,2011,NY,Softball
Vanessa,Smith,1969/05/18,Keller Group,2019/01/08,64,1989,ME,Softball
Melissa,Fletcher,1961/01/13,"Smith, Torres and Matthews",2018/05/23,79,2014,FL,Softball
Jeffrey,Allen,1964/01/07,"Hopkins, Barnes and Ward",2018/01/20,41,1986,ID,Softball
Alexander,Jones,1966/09/15,Pearson Group,2018/01/19,60,1996,KY,Softball
Dale,Daniel,1967/05/22,Keller Group,2018/08/28,92,1982,RI,Softball
Rebecca,Peterson,1992/11/04,,2018/09/29,92,2011,MT,Softball
Johnny,Gomez,1963/02/04,Bruce Inc,2018/02/06,40,1984,AR,Softball
Jerry,Henry,1959/03/19,Peterson and Sons,2018/10/13,68,2002,AR,Softball
John,Thornton,1961/08/12,"Martin, Mcknight and Clark",2018/10/26,68,2013,VA,Softball
John,Holloway,1988/03/30,"Alvarez, Schaefer and Robertson",2018/10/20,41,2014,MS,Softball
Taylor,Ali,1974/01/28,Parker Group,2018/06/14,95,2015,SD,Softball
Mary,Reynolds,1979/11/06,"Smith, Torres and Matthews",2018/01/29,97,2007,CO,Softball
Robert,Spencer,1987/11/07,"Martin, Mcknight and Clark",2018/02/15,68,2004,AK,Softball
Nicholas,Pugh,1989/12/18,,2018/12/10,56,2007,IN,Softball
Angela,Jones,1983/10/23,Taylor-Alvarez,2018/12/29,40,2012,NC,Softball
Marcus,Pierce,1960/08/15,Mcdonald Inc,2018/03/02,64,1999,NJ,Softball
Paul,Green,1982/09/27,"Hopkins, Barnes and Ward",2018/05/09,95,2007,MO,Softball
Susan,Anderson,1990/12/15,Williams-Stephenson,2018/04/13,34,2012,UT,Softball
Sara,Taylor,1960/07/05,Rivera-Morrow,2018/11/12,55,2010,OH,Softball
Louis,Bailey,1983/10/14,Mcdonald Inc,2018/04/26,81,2002,DE,Softball
Jennifer,Elliott,1995/07/21,"Martin, Mcknight and Clark",2018/10/14,93,2017,SD,Softball
Jessica,Collins,1967/11/08,Bruce Inc,2019/01/01,30,2007,TX,Softball
James,Pena,1963/06/08,,2018/05/20,30,2015,UT,Softball
Marie,Frazier DDS,1963/01/10,"Martin, Mcknight and Clark",2018/02/01,56,1988,MN,Softball
Annette,Chung,1966/03/21,"Mullen, Huffman and Vasquez",2018/05/14,82,2017,GA,Softball
Richard,Roberts,1959/06/30,,2018/04/30,83,1989,FL,Softball
Christina,Taylor,1964/03/12,Bruce Inc,2018/03/12,39,2005,SD,Softball
Carlos,Smith,1963/01/28,Peterson and Sons,2018/05/11,72,1997,LA,Softball
Jennifer,Anderson,1962/09/20,Keller Group,2018/04/28,80,1992,CO,Softball
Amy,Bell,1972/10/10,"Alvarez, Schaefer and Robertson",2018/04/18,78,2005,WI,Softball
Julie,Gibson,1987/08/19,"Kelley, Gilbert and Jackson",2018/09/05,89,2015,ID,Softball
Gregory,Evans,1962/09/20,Peterson and Sons,2018/06/20,36,1977,DE,Softball
Jane,Camacho,1963/12/24,Peterson and Sons,2018/06/30,68,1985,AL,Softball
Sabrina,Cochran,1981/07/03,Parker Group,2019/01/08,55,2007,OK,Softball
Anthony,Zuniga,1997/09/20,"Kelley, Gilbert and Jackson",2018/08/28,73,2018,MN,Softball
Austin,Wolfe,1988/11/29,Keller Group,2018/06/22,38,2002,NY,Softball
Christine,Lewis,1959/02/19,"Smith, Torres and Matthews",2018/08/26,32,2010,ND,Softball
Mathew,Dunlap,1968/04/10,Rivera-Morrow,2018/02/05,95,2010,MS,Softball
Brett,Weaver,1967/04/12,Rivera Ltd,2018/11/08,73,2004,KY,Softball
Manuel,Lopez,1963/07/08,Rivera-Morrow,2018/08/04,99,1978,MT,Softball
Thomas,Hernandez,1967/05/05,Pearson Group,2018/06/08,70,2012,AZ,Softball
Lauren,Waller,1983/12/31,"Martin, Mcknight and Clark",2018/05/23,34,2018,VT,Softball
Thomas,Thompson,1977/01/18,,2018/03/26,79,2013,CT,Softball
Ryan,Collins,1994/01/02,,2018/03/20,38,2015,VA,Softball
Tyler,Nunez,1972/03/10,"Jackson, Carlson and Contreras",2018/06/11,43,2015,GA,Softball
Toni,Campos,1960/07/06,"Hopkins, Barnes and Ward",2018/11/17,37,1990,MD,Softball
Christopher,Wheeler,1962/08/23,Hunter Ltd,2018/10/18,82,1995,NJ,Softball
Glen,Anderson,1967/12/03,Hunter Ltd,2018/09/02,96,2015,AR,Softball
Lori,Warner,1978/01/11,Hunter Ltd,2018/05/23,88,2013,NY,Softball
Samuel,Graham,1959/11/13,Rivera-Morrow,2018/08/03,70,1974,OK,Softball
Mark,Sherman,1979/03/28,Hunter Ltd,2018/10/11,85,1996,NJ,Softball
Alexandra,Jimenez,1966/09/30,Hunter Ltd,2018/07/26,68,2004,NE,Softball
Katie,Ruiz,1983/07/10,Mcdonald Inc,2018/02/27,85,2001,CT,Softball
Elizabeth,Buchanan PhD,1981/11/30,"Martin, Mcknight and Clark",2018/10/12,88,2018,MT,Softball
Charles,Whitaker,1974/12/18,"Smith, Torres and Matthews",2018/10/25,34,1991,MT,Softball
